name,date,value,z_score
SSR RSI Smoothed,2021-12-24,47.151577971180984,0.6404251710974258
SSR RSI Smoothed,2021-12-25,47.17732781600214,0.6380774665218566
SSR RSI Smoothed,2021-12-26,47.22285597459185,0.6339265030119527
SSR RSI Smoothed,2021-12-27,47.22958398363671,0.6333130865922117
SSR RSI Smoothed,2021-12-28,46.9746493011188,0.6565563847470354
SSR RSI Smoothed,2021-12-29,46.65499044952105,0.6857008146932949
SSR RSI Smoothed,2021-12-30,46.41494591381045,0.7075865254128078
SSR RSI Smoothed,2021-12-31,46.11547024426575,0.7348907831489201
SSR RSI Smoothed,2022-01-01,45.95834891274365,0.7492160915729495
SSR RSI Smoothed,2022-01-02,45.787263294236816,0.7648145735122498
SSR RSI Smoothed,2022-01-03,45.55289462872818,0.7861827950377093
SSR RSI Smoothed,2022-01-04,45.284022004255114,0.8106968647381256
SSR RSI Smoothed,2022-01-05,44.859488355671445,0.8494031014624767
SSR RSI Smoothed,2022-01-06,44.41928383842883,0.8895381067991931
SSR RSI Smoothed,2022-01-07,43.91193362283992,0.9357950233292495
SSR RSI Smoothed,2022-01-08,43.45495008913305,0.9774598310395444
SSR RSI Smoothed,2022-01-09,43.04204544914195,1.015105809852761
SSR RSI Smoothed,2022-01-10,42.630674126458175,1.0526119906950309
SSR RSI Smoothed,2022-01-11,42.3799253376036,1.075473646095325
SSR RSI Smoothed,2022-01-12,42.288644749681936,1.0837960206732205
SSR RSI Smoothed,2022-01-13,42.07705237097227,1.103087647442331
SSR RSI Smoothed,2022-01-14,41.92560220774009,1.1168958953622858
SSR RSI Smoothed,2022-01-15,41.79300409034112,1.128985335477034
SSR RSI Smoothed,2022-01-16,41.65779878425202,1.1413124822210725
SSR RSI Smoothed,2022-01-17,41.43709940601982,1.1614344263997545
SSR RSI Smoothed,2022-01-18,41.25704018405529,1.1778510635568158
SSR RSI Smoothed,2022-01-19,41.01134280802319,1.2002521637545926
SSR RSI Smoothed,2022-01-20,40.67997329694288,1.2304642960128884
SSR RSI Smoothed,2022-01-21,40.09977916099485,1.2833626508241183
SSR RSI Smoothed,2022-01-22,39.494191256041155,1.3385762455173593
SSR RSI Smoothed,2022-01-23,39.11170149955422,1.3734491916515803
SSR RSI Smoothed,2022-01-24,38.778256107547186,1.4038505893281292
SSR RSI Smoothed,2022-01-25,38.48097170077443,1.4309550618744005
SSR RSI Smoothed,2022-01-26,38.171095461061384,1.459207576438558
SSR RSI Smoothed,2022-01-27,37.8760071073156,1.4861118270504674
SSR RSI Smoothed,2022-01-28,37.713619316222925,1.500917297250879
SSR RSI Smoothed,2022-01-29,37.61373103225792,1.5100244659712798
SSR RSI Smoothed,2022-01-30,37.50453993704793,1.5199798049496835
SSR RSI Smoothed,2022-01-31,37.46625112185406,1.523470731875578
SSR RSI Smoothed,2022-02-01,37.472184900724955,1.522929728234493
SSR RSI Smoothed,2022-02-02,37.27990896093589,1.5404602068354272
SSR RSI Smoothed,2022-02-03,37.089039343558646,1.5578624660399385
SSR RSI Smoothed,2022-02-04,37.49170917636287,1.5211496308565025
SSR RSI Smoothed,2022-02-05,37.92230048729401,1.4818910955956284
SSR RSI Smoothed,2022-02-06,38.431822816433225,1.4354361397781077
SSR RSI Smoothed,2022-02-07,39.059880587301485,1.3781738878060972
SSR RSI Smoothed,2022-02-08,39.68120784030193,1.3215252809921045
SSR RSI Smoothed,2022-02-09,40.29747822119724,1.2653377271227706
SSR RSI Smoothed,2022-02-10,40.72090337068214,1.2267325561883018
SSR RSI Smoothed,2022-02-11,40.96603565827256,1.2043829771056755
SSR RSI Smoothed,2022-02-12,41.19100378805541,1.1838718357253395
SSR RSI Smoothed,2022-02-13,41.416442010342784,1.1633178343459831
SSR RSI Smoothed,2022-02-14,41.700822454227385,1.1373898618107177
SSR RSI Smoothed,2022-02-15,42.19440720107667,1.092387991832178
SSR RSI Smoothed,2022-02-16,42.61253562621166,1.0542657420212413
SSR RSI Smoothed,2022-02-17,42.61610810821302,1.0539400261810496
SSR RSI Smoothed,2022-02-18,42.56939786207053,1.0581987648008873
SSR RSI Smoothed,2022-02-19,42.534589183270754,1.0613723953627545
SSR RSI Smoothed,2022-02-20,42.36744659439868,1.0766113773213974
SSR RSI Smoothed,2022-02-21,42.078664935859294,1.1029406241887942
SSR RSI Smoothed,2022-02-22,41.95538206935166,1.114180759878912
SSR RSI Smoothed,2022-02-23,41.76988480878429,1.1310932022805749
SSR RSI Smoothed,2022-02-24,41.70972904343296,1.1365778165197318
SSR RSI Smoothed,2022-02-25,41.8009988576536,1.128256424218326
SSR RSI Smoothed,2022-02-26,41.87155335991654,1.1218237202956363
SSR RSI Smoothed,2022-02-27,41.81305437019951,1.127157280430803
SSR RSI Smoothed,2022-02-28,42.28868298702032,1.0837925344396173
SSR RSI Smoothed,2022-03-01,42.83471932228468,1.034008467326563
SSR RSI Smoothed,2022-03-02,43.34442497709971,0.9875367970577152
SSR RSI Smoothed,2022-03-03,43.70056081664798,0.9550666308940456
SSR RSI Smoothed,2022-03-04,43.777299879895494,0.9480700586365278
SSR RSI Smoothed,2022-03-05,43.88250637696489,0.9384780095867216
SSR RSI Smoothed,2022-03-06,43.914543974776045,0.935557028295615
SSR RSI Smoothed,2022-03-07,43.91465781692487,0.9355466489036012
SSR RSI Smoothed,2022-03-08,43.98585496735153,0.9290553524711341
SSR RSI Smoothed,2022-03-09,44.34092135289397,0.8966826922178989
SSR RSI Smoothed,2022-03-10,44.47744230005413,0.8842355938165286
SSR RSI Smoothed,2022-03-11,44.56886075306618,0.8759006495899319
SSR RSI Smoothed,2022-03-12,44.67655416907628,0.8660818593299663
SSR RSI Smoothed,2022-03-13,44.69399198215769,0.8644919921349025
SSR RSI Smoothed,2022-03-14,44.884959183385305,0.8470808358650453
SSR RSI Smoothed,2022-03-15,45.05593005482128,0.8314928158227065
SSR RSI Smoothed,2022-03-16,45.377336398871805,0.8021890607987371
SSR RSI Smoothed,2022-03-17,45.67777371241157,0.7747971265728063
SSR RSI Smoothed,2022-03-18,46.04256143219645,0.7415381378372008
SSR RSI Smoothed,2022-03-19,46.43252395852141,0.7059838728032832
SSR RSI Smoothed,2022-03-20,46.7158957988445,0.680147858227871
SSR RSI Smoothed,2022-03-21,46.98049411817576,0.6560234920696892
SSR RSI Smoothed,2022-03-22,47.374524538769805,0.6200983427040488
SSR RSI Smoothed,2022-03-23,47.77610580650279,0.5834847558545849
SSR RSI Smoothed,2022-03-24,48.278616159696014,0.5376691067251832
SSR RSI Smoothed,2022-03-25,48.81601760772142,0.488672312872267
SSR RSI Smoothed,2022-03-26,49.35551754581113,0.4394841922459285
SSR RSI Smoothed,2022-03-27,50.03415255542457,0.3776106342390111
SSR RSI Smoothed,2022-03-28,50.725079171636274,0.3146164069134133
SSR RSI Smoothed,2022-03-29,51.416560714166806,0.25157158498940674
SSR RSI Smoothed,2022-03-30,51.997132850372765,0.1986387665555314
SSR RSI Smoothed,2022-03-31,52.335560102138245,0.1677831550757158
SSR RSI Smoothed,2022-04-01,52.7140722775727,0.13327285909730993
SSR RSI Smoothed,2022-04-02,53.04519337634695,0.10308337546899966
SSR RSI Smoothed,2022-04-03,53.41607113666428,0.06926913616304181
SSR RSI Smoothed,2022-04-04,53.80570964388603,0.03374441309865636
SSR RSI Smoothed,2022-04-05,54.03517023740831,0.01282367788387657
SSR RSI Smoothed,2022-04-06,53.95132726794357,0.020467938438020097
SSR RSI Smoothed,2022-04-07,53.913774557964274,0.023891752043723048
SSR RSI Smoothed,2022-04-08,53.71872600716521,0.04167501941288732
SSR RSI Smoothed,2022-04-09,53.58307843166707,0.05404248942576317
SSR RSI Smoothed,2022-04-10,53.4064006327212,0.0701508302669445
SSR RSI Smoothed,2022-04-11,52.96437569653544,0.11045180964785274
SSR RSI Smoothed,2022-04-12,52.62898655506969,0.14103042584861744
SSR RSI Smoothed,2022-04-13,52.46562827167569,0.1559243792702754
SSR RSI Smoothed,2022-04-14,52.19210063887549,0.18086286257103884
SSR RSI Smoothed,2022-04-15,52.01478957381,0.19702894052779946
SSR RSI Smoothed,2022-04-16,51.837883342830416,0.21315810832675414
SSR RSI Smoothed,2022-04-17,51.593256783088485,0.2354615784098062
SSR RSI Smoothed,2022-04-18,51.5200809254913,0.24213328058491856
SSR RSI Smoothed,2022-04-19,51.535857328774135,0.24069489000701857
SSR RSI Smoothed,2022-04-20,51.564044488615984,0.23812496678640793
SSR RSI Smoothed,2022-04-21,51.47456202307964,0.2462834001762777
SSR RSI Smoothed,2022-04-22,51.29893124669417,0.26229628026137175
SSR RSI Smoothed,2022-04-23,51.12210586608985,0.27841807664518686
SSR RSI Smoothed,2022-04-24,50.959886055337016,0.29320823148291647
SSR RSI Smoothed,2022-04-25,50.96963282020431,0.2923195844003855
SSR RSI Smoothed,2022-04-26,50.68923966895179,0.31788402134071864
SSR RSI Smoothed,2022-04-27,50.60282592712994,0.32576266831806017
SSR RSI Smoothed,2022-04-28,50.60705122516788,0.32537743292710125
SSR RSI Smoothed,2022-04-29,50.47831678864032,0.3371146075690533
SSR RSI Smoothed,2022-04-30,50.265625410719416,0.35650643398964493
SSR RSI Smoothed,2022-05-01,50.18348467931339,0.36399549546950655
SSR RSI Smoothed,2022-05-02,50.12922834565967,0.3689422376210472
SSR RSI Smoothed,2022-05-03,49.99506442229235,0.3811744378130648
SSR RSI Smoothed,2022-05-04,50.14701958225895,0.36732014755179576
SSR RSI Smoothed,2022-05-05,49.95533875366739,0.3847963677565704
SSR RSI Smoothed,2022-05-06,49.75435319599112,0.4031209330755905
SSR RSI Smoothed,2022-05-07,49.522308651683446,0.4242772562375623
SSR RSI Smoothed,2022-05-08,49.17933174969663,0.4555476754459702
SSR RSI Smoothed,2022-05-09,48.59182739095989,0.5091125291665592
SSR RSI Smoothed,2022-05-10,48.12169382961503,0.5519762714828294
SSR RSI Smoothed,2022-05-11,47.54084640110366,0.6049341892914596
SSR RSI Smoothed,2022-05-12,47.08655433269739,0.6463536065753231
SSR RSI Smoothed,2022-05-13,46.67677266850705,0.6837148526211095
SSR RSI Smoothed,2022-05-14,46.505819594874055,0.6993012499746988
SSR RSI Smoothed,2022-05-15,46.48248731416099,0.7014285366658992
SSR RSI Smoothed,2022-05-16,46.34736739988348,0.7137478979359603
SSR RSI Smoothed,2022-05-17,46.28895796284535,0.7190732932361359
SSR RSI Smoothed,2022-05-18,46.09747040179226,0.7365318925547455
SSR RSI Smoothed,2022-05-19,46.08439383933469,0.7377241290799588
SSR RSI Smoothed,2022-05-20,45.991711685744654,0.7461742893651251
SSR RSI Smoothed,2022-05-21,45.93817418943251,0.7510554925696304
SSR RSI Smoothed,2022-05-22,46.00399813104996,0.7450540906198087
SSR RSI Smoothed,2022-05-23,45.96181212623486,0.7489003381299305
SSR RSI Smoothed,2022-05-24,45.99767691390414,0.7456304183809852
SSR RSI Smoothed,2022-05-25,46.037204563958504,0.7420265424920752
SSR RSI Smoothed,2022-05-26,46.07436702164352,0.7386383095705773
SSR RSI Smoothed,2022-05-27,46.03942993275687,0.7418236477349793
SSR RSI Smoothed,2022-05-28,46.08391263530045,0.7377680021565076
SSR RSI Smoothed,2022-05-29,46.20541671552561,0.7266900447134179
SSR RSI Smoothed,2022-05-30,46.6021645632171,0.6905171378923531
SSR RSI Smoothed,2022-05-31,47.00256560094802,0.6540111567933444
SSR RSI Smoothed,2022-06-01,47.14042913985492,0.6414416495460624
SSR RSI Smoothed,2022-06-02,47.37037164054626,0.6204769771474409
SSR RSI Smoothed,2022-06-03,47.50689032114864,0.608030085396173
SSR RSI Smoothed,2022-06-04,47.671630448189525,0.593010144393811
SSR RSI Smoothed,2022-06-05,47.86291250839974,0.5755702813150687
SSR RSI Smoothed,2022-06-06,48.22474767756717,0.5425804870791705
SSR RSI Smoothed,2022-06-07,48.57683354341369,0.510479571365613
SSR RSI Smoothed,2022-06-08,48.79274585819545,0.4907940807206979
SSR RSI Smoothed,2022-06-09,48.999058124884506,0.4719838604702056
SSR RSI Smoothed,2022-06-10,49.05531693518618,0.4668545454285554
SSR RSI Smoothed,2022-06-11,49.02589754605666,0.46953681535870534
SSR RSI Smoothed,2022-06-12,48.814251068628074,0.48883337449967385
SSR RSI Smoothed,2022-06-13,48.23933014676427,0.541250951701583
SSR RSI Smoothed,2022-06-14,47.67359890122799,0.5928306735567129
SSR RSI Smoothed,2022-06-15,47.20749155414081,0.6353273316555585
SSR RSI Smoothed,2022-06-16,46.61264789709462,0.6895613352037386
SSR RSI Smoothed,2022-06-17,46.074851050040216,0.738594178986897
SSR RSI Smoothed,2022-06-18,45.46885465719694,0.7938450169681691
SSR RSI Smoothed,2022-06-19,45.12669441141848,0.8250409787369175
SSR RSI Smoothed,2022-06-20,45.04661615038931,0.8323419974858668
SSR RSI Smoothed,2022-06-21,44.98604283888277,0.837864680887223
SSR RSI Smoothed,2022-06-22,44.86798198545646,0.8486287071448423
SSR RSI Smoothed,2022-06-23,44.91812076095021,0.8440573773578992
SSR RSI Smoothed,2022-06-24,45.00272556199776,0.8363436579194327
SSR RSI Smoothed,2022-06-25,45.11732453930444,0.8258952631719269
SSR RSI Smoothed,2022-06-26,45.18772895005221,0.8194762436243996
SSR RSI Smoothed,2022-06-27,45.2273240334138,0.8158662196019763
SSR RSI Smoothed,2022-06-28,45.212090657003515,0.8172551004961405
SSR RSI Smoothed,2022-06-29,45.178577626844806,0.8203106021813447
SSR RSI Smoothed,2022-06-30,45.054431641092336,0.8316294315107612
SSR RSI Smoothed,2022-07-01,44.94309727526165,0.8417801800645562
SSR RSI Smoothed,2022-07-02,44.83023558506153,0.8520701801919202
SSR RSI Smoothed,2022-07-03,44.763024364256346,0.8581980652999609
SSR RSI Smoothed,2022-07-04,44.90975692836423,0.8448199376050687
SSR RSI Smoothed,2022-07-05,45.061379704700634,0.8309959519368902
SSR RSI Smoothed,2022-07-06,45.301920410929945,0.8090650035934178
SSR RSI Smoothed,2022-07-07,45.737687617646834,0.7693345635772623
SSR RSI Smoothed,2022-07-08,46.2051632764617,0.7267131516507258
SSR RSI Smoothed,2022-07-09,46.62372612042066,0.6885512943366044
SSR RSI Smoothed,2022-07-10,46.868559488020225,0.66622896884852
SSR RSI Smoothed,2022-07-11,46.93948108142492,0.6597627959259528
SSR RSI Smoothed,2022-07-12,46.91241972110618,0.6622300760157044
SSR RSI Smoothed,2022-07-13,47.063654346437055,0.6484414794497915
SSR RSI Smoothed,2022-07-14,47.29865309792197,0.6270158107536871
SSR RSI Smoothed,2022-07-15,47.6047357008904,0.5991091754911427
SSR RSI Smoothed,2022-07-16,47.97560666658205,0.5652955556752789
SSR RSI Smoothed,2022-07-17,48.265773019240854,0.5388400613394994
SSR RSI Smoothed,2022-07-18,48.77548075831781,0.49236820104110834
SSR RSI Smoothed,2022-07-19,49.40369494675596,0.43509168792511477
SSR RSI Smoothed,2022-07-20,50.012318294415614,0.37960134116679733
SSR RSI Smoothed,2022-07-21,50.586057536346615,0.32729150191066514
SSR RSI Smoothed,2022-07-22,51.03906215047369,0.2859894663944624
SSR RSI Smoothed,2022-07-23,51.438101728026865,0.2496076144430635
SSR RSI Smoothed,2022-07-24,51.86164313158506,0.21099184421288228
SSR RSI Smoothed,2022-07-25,51.98804342691649,0.19946748149287533
SSR RSI Smoothed,2022-07-26,52.05518479036681,0.19334596552735928
SSR RSI Smoothed,2022-07-27,52.40784607806803,0.16119258656477795
SSR RSI Smoothed,2022-07-28,52.869898384101134,0.11906564092450844
SSR RSI Smoothed,2022-07-29,53.33904751385635,0.07629165272378324
SSR RSI Smoothed,2022-07-30,53.731869744161806,0.040476658346973816
SSR RSI Smoothed,2022-07-31,54.06265206380592,0.010318062412141286
SSR RSI Smoothed,2022-08-01,54.391310186473795,-0.019646862959036754
SSR RSI Smoothed,2022-08-02,54.64310082756589,-0.04260350771876514
SSR RSI Smoothed,2022-08-03,54.79688156142829,-0.05662424201952238
SSR RSI Smoothed,2022-08-04,54.91921694674158,-0.06777799249253696
SSR RSI Smoothed,2022-08-05,55.16390696860749,-0.09008724864225791
SSR RSI Smoothed,2022-08-06,55.34480825046087,-0.10658065938252693
SSR RSI Smoothed,2022-08-07,55.56290274467878,-0.1264651070573789
SSR RSI Smoothed,2022-08-08,55.90457782160843,-0.15761683426338702
SSR RSI Smoothed,2022-08-09,56.06624653967311,-0.17235674402839748
SSR RSI Smoothed,2022-08-10,56.35293798700113,-0.19849541893472372
SSR RSI Smoothed,2022-08-11,56.642193958414495,-0.22486791058717606
SSR RSI Smoothed,2022-08-12,57.00817526161085,-0.2582357225508791
SSR RSI Smoothed,2022-08-13,57.37568354791712,-0.2917427549743114
SSR RSI Smoothed,2022-08-14,57.71107566954899,-0.32232164288737863
SSR RSI Smoothed,2022-08-15,57.95533044459963,-0.34459121604301507
SSR RSI Smoothed,2022-08-16,58.12432700733297,-0.3599992313666088
SSR RSI Smoothed,2022-08-17,58.11475220462129,-0.3591262626830103
SSR RSI Smoothed,2022-08-18,58.087816733721965,-0.3566704603776115
SSR RSI Smoothed,2022-08-19,57.50510143715021,-0.3035422424206746
SSR RSI Smoothed,2022-08-20,57.021223080469554,-0.2594253384203544
SSR RSI Smoothed,2022-08-21,56.688048823757086,-0.22904866110915442
SSR RSI Smoothed,2022-08-22,56.321403125745135,-0.1956202739163815
SSR RSI Smoothed,2022-08-23,56.03911368171331,-0.1698829452454179
SSR RSI Smoothed,2022-08-24,55.75346216084007,-0.14383908411809107
SSR RSI Smoothed,2022-08-25,55.54413104953383,-0.1247536251090769
SSR RSI Smoothed,2022-08-26,55.053191437276475,-0.07999292142212455
SSR RSI Smoothed,2022-08-27,54.550783786692776,-0.034186636053474634
SSR RSI Smoothed,2022-08-28,54.01161883614644,0.01497094257178372
SSR RSI Smoothed,2022-08-29,53.68506868393833,0.044743676808299215
SSR RSI Smoothed,2022-08-30,53.27953973576752,0.08171718766861204
SSR RSI Smoothed,2022-08-31,52.966566608330474,0.11025205645782025
SSR RSI Smoothed,2022-09-01,52.71071217825083,0.13357921125621045
SSR RSI Smoothed,2022-09-02,52.438470308933695,0.1584004669451858
SSR RSI Smoothed,2022-09-03,52.15352032055544,0.18438036686964665
SSR RSI Smoothed,2022-09-04,51.96008715275243,0.20201635404829013
SSR RSI Smoothed,2022-09-05,51.741566697421206,0.22193963810688305
SSR RSI Smoothed,2022-09-06,51.29943598034434,0.2622502619063801
SSR RSI Smoothed,2022-09-07,51.04066347683829,0.2858434677968295
SSR RSI Smoothed,2022-09-08,50.80556657320714,0.30727808537182705
SSR RSI Smoothed,2022-09-09,51.093426224946754,0.2810329011307317
SSR RSI Smoothed,2022-09-10,51.44368632519733,0.24909844693464234
SSR RSI Smoothed,2022-09-11,51.79677138054113,0.21690643157481831
SSR RSI Smoothed,2022-09-12,52.25496189903703,0.17513157878535782
SSR RSI Smoothed,2022-09-13,52.17489717795465,0.18243136304939117
SSR RSI Smoothed,2022-09-14,52.12510178869058,0.18697138509726996
SSR RSI Smoothed,2022-09-15,51.956481582990136,0.20234508661686523
SSR RSI Smoothed,2022-09-16,51.820185746725834,0.21477166086036661
SSR RSI Smoothed,2022-09-17,51.7840788678571,0.21806365292161622
SSR RSI Smoothed,2022-09-18,51.62360704068402,0.23269443790384853
SSR RSI Smoothed,2022-09-19,51.50289541936873,0.24370014406070495
SSR RSI Smoothed,2022-09-20,51.25457810089157,0.26634011369279076
SSR RSI Smoothed,2022-09-21,50.96145418182361,0.2930652598357775
SSR RSI Smoothed,2022-09-22,50.90391669002224,0.2983111567997029
SSR RSI Smoothed,2022-09-23,50.84780985501274,0.30342661571556745
SSR RSI Smoothed,2022-09-24,50.71501718839308,0.31553379357199024
SSR RSI Smoothed,2022-09-25,50.574843424224625,0.328313932240735
SSR RSI Smoothed,2022-09-26,50.56931788466671,0.328817715257398
SSR RSI Smoothed,2022-09-27,50.5574025961884,0.32990407431991026
SSR RSI Smoothed,2022-09-28,50.66245294466691,0.3203262618903184
SSR RSI Smoothed,2022-09-29,50.814230828870095,0.3064881344884294
SSR RSI Smoothed,2022-09-30,50.955342112571195,0.2936225188425699
SSR RSI Smoothed,2022-10-01,51.07009066317977,0.2831604869672419
SSR RSI Smoothed,2022-10-02,51.097748143346465,0.28063885651909576
SSR RSI Smoothed,2022-10-03,51.31783418827414,0.2605728321106256
SSR RSI Smoothed,2022-10-04,51.69204668578893,0.22645455300049883
SSR RSI Smoothed,2022-10-05,52.004317773388685,0.19798369167035268
SSR RSI Smoothed,2022-10-06,52.24056680920046,0.1764440301228228
SSR RSI Smoothed,2022-10-07,52.33354469434928,0.16796690694376237
SSR RSI Smoothed,2022-10-08,52.40665490151856,0.1613011903507401
SSR RSI Smoothed,2022-10-09,52.506279444202434,0.15221806785728859
SSR RSI Smoothed,2022-10-10,52.53707516092125,0.14941031326494672
SSR RSI Smoothed,2022-10-11,52.554962147070874,0.14777949336998097
SSR RSI Smoothed,2022-10-12,52.6583781868737,0.13835068665216885
SSR RSI Smoothed,2022-10-13,52.85846722129589,0.12010786053430976
SSR RSI Smoothed,2022-10-14,53.009402940539864,0.1063465162952651
SSR RSI Smoothed,2022-10-15,53.146143505048606,0.09387939460219244
SSR RSI Smoothed,2022-10-16,53.381399226780175,0.07243029701833968
SSR RSI Smoothed,2022-10-17,53.73034146538609,0.04061599693714448
SSR RSI Smoothed,2022-10-18,53.98035648322257,0.01782124204007888
SSR RSI Smoothed,2022-10-19,54.15918848851139,0.0015164945749667241
SSR RSI Smoothed,2022-10-20,54.341430687602234,-0.015099172340270256
SSR RSI Smoothed,2022-10-21,54.61272421666465,-0.039833964488565785
SSR RSI Smoothed,2022-10-22,54.91425182783677,-0.0673253050122038
SSR RSI Smoothed,2022-10-23,55.34422041297839,-0.1065270641567341
SSR RSI Smoothed,2022-10-24,55.58724474387938,-0.1286844533601885
SSR RSI Smoothed,2022-10-25,56.05222161542075,-0.17107804199861956
SSR RSI Smoothed,2022-10-26,56.65250805730327,-0.22580828352232327
SSR RSI Smoothed,2022-10-27,57.02702893385558,-0.2599546786417862
SSR RSI Smoothed,2022-10-28,57.462682355301254,-0.29967474445166103
SSR RSI Smoothed,2022-10-29,57.93530036346348,-0.34276500258584797
SSR RSI Smoothed,2022-10-30,58.334866587832074,-0.3791948707931446
SSR RSI Smoothed,2022-10-31,58.64842018918228,-0.4077826634454437
SSR RSI Smoothed,2022-11-01,58.96297711708653,-0.4364619329341305
SSR RSI Smoothed,2022-11-02,59.13573098305297,-0.45221251490437464
SSR RSI Smoothed,2022-11-03,59.32886888675752,-0.46982158180913786
SSR RSI Smoothed,2022-11-04,59.75063327472833,-0.5082753352328357
SSR RSI Smoothed,2022-11-05,60.197599780241966,-0.54902685499572
SSR RSI Smoothed,2022-11-06,60.47675985864111,-0.5744788683156398
SSR RSI Smoothed,2022-11-07,60.543589304458166,-0.5805719456455098
SSR RSI Smoothed,2022-11-08,59.96940941996443,-0.5282219314458814
SSR RSI Smoothed,2022-11-09,59.030367921418765,-0.44260619130853773
SSR RSI Smoothed,2022-11-10,58.503077393143656,-0.39453124582891663
SSR RSI Smoothed,2022-11-11,57.910306499483184,-0.34048622346173096
SSR RSI Smoothed,2022-11-12,57.317005739265085,-0.2863928912833436
SSR RSI Smoothed,2022-11-13,56.697164079359794,-0.22987973125480357
SSR RSI Smoothed,2022-11-14,56.17312022862093,-0.18210079686807193
SSR RSI Smoothed,2022-11-15,55.72801204581985,-0.1415187069703172
SSR RSI Smoothed,2022-11-16,55.28115795442533,-0.10077743640091895
SSR RSI Smoothed,2022-11-17,54.880350750969,-0.0642344237338126
SSR RSI Smoothed,2022-11-18,54.50135032298644,-0.029679612040877528
SSR RSI Smoothed,2022-11-19,54.16136008019685,0.0013185028677687631
SSR RSI Smoothed,2022-11-20,53.75380105475705,0.03847710306459101
SSR RSI Smoothed,2022-11-21,53.28925096795042,0.08083178022679781
SSR RSI Smoothed,2022-11-22,52.97399788880238,0.10957452029061597
SSR RSI Smoothed,2022-11-23,52.79483651963581,0.12590929702729073
SSR RSI Smoothed,2022-11-24,52.62776240328916,0.14114203610321485
SSR RSI Smoothed,2022-11-25,52.474518915836875,0.1551137877454744
SSR RSI Smoothed,2022-11-26,52.311473592685424,0.1699792074731043
SSR RSI Smoothed,2022-11-27,52.15940379615551,0.1838439495559706
SSR RSI Smoothed,2022-11-28,51.97616016431381,0.2005509206428496
SSR RSI Smoothed,2022-11-29,51.91556055293648,0.20607600189659672
SSR RSI Smoothed,2022-11-30,52.101794040937726,0.18909643503157586
SSR RSI Smoothed,2022-12-01,52.23121361283465,0.17729679417078958
SSR RSI Smoothed,2022-12-02,52.39804853811766,0.16208586299151223
SSR RSI Smoothed,2022-12-03,52.50547918499485,0.15229103032429925
SSR RSI Smoothed,2022-12-04,52.68689984337636,0.13575026618598035
SSR RSI Smoothed,2022-12-05,52.8318498422356,0.12253466127984912
SSR RSI Smoothed,2022-12-06,53.03166476612954,0.10431682678993419
SSR RSI Smoothed,2022-12-07,53.14734389672672,0.09376995064030645
SSR RSI Smoothed,2022-12-08,53.404839163001526,0.07029319499306055
SSR RSI Smoothed,2022-12-09,53.62792717790639,0.049953470346778384
SSR RSI Smoothed,2022-12-10,53.85341794504925,0.029394678266798282
SSR RSI Smoothed,2022-12-11,54.07675164299983,0.009032553826864385
SSR RSI Smoothed,2022-12-12,54.36096092452815,-0.016879813230006962
SSR RSI Smoothed,2022-12-13,54.8404954205671,-0.06060067206675461
SSR RSI Smoothed,2022-12-14,55.336214505028664,-0.10579713716666118
SSR RSI Smoothed,2022-12-15,55.55900631121135,-0.12610985541437192
SSR RSI Smoothed,2022-12-16,55.48037162065378,-0.1189404520994128
SSR RSI Smoothed,2022-12-17,55.48066894874135,-0.11896756055449204
SSR RSI Smoothed,2022-12-18,55.496114939710594,-0.12037582627122018
SSR RSI Smoothed,2022-12-19,55.39203020720143,-0.11088605247041276
SSR RSI Smoothed,2022-12-20,55.49892175121096,-0.12063173321931757
SSR RSI Smoothed,2022-12-21,55.585898411533336,-0.12856170347058715
SSR RSI Smoothed,2022-12-22,55.697189645982974,-0.1387085195835718
SSR RSI Smoothed,2022-12-23,55.83048123355446,-0.15086118583068472
SSR RSI Smoothed,2022-12-24,55.99942462426822,-0.1662643532728827
SSR RSI Smoothed,2022-12-25,56.17719742540242,-0.1824725293428063
SSR RSI Smoothed,2022-12-26,56.39218211576873,-0.20207344518349707
SSR RSI Smoothed,2022-12-27,56.53337571703536,-0.2149465660134298
SSR RSI Smoothed,2022-12-28,56.58476382297982,-0.21963180168353083
SSR RSI Smoothed,2022-12-29,56.70567417468631,-0.23065562679418844
SSR RSI Smoothed,2022-12-30,56.80822943622542,-0.24000595330824367
SSR RSI Smoothed,2022-12-31,56.876652248646806,-0.24624430351620413
SSR RSI Smoothed,2023-01-01,56.99353058794244,-0.25690051577127143
SSR RSI Smoothed,2023-01-02,57.15649066543978,-0.27175816335061925
SSR RSI Smoothed,2023-01-03,57.33244072577019,-0.28780015368409073
SSR RSI Smoothed,2023-01-04,57.59744848527999,-0.3119618499538615
SSR RSI Smoothed,2023-01-05,57.863110085961736,-0.3361831592396226
SSR RSI Smoothed,2023-01-06,58.218800776507955,-0.3686127395917592
SSR RSI Smoothed,2023-01-07,58.551894920013645,-0.39898211269808254
SSR RSI Smoothed,2023-01-08,58.93586572305465,-0.4339900910934985
SSR RSI Smoothed,2023-01-09,59.3795819316248,-0.47444526976931306
SSR RSI Smoothed,2023-01-10,59.90963671780885,-0.5227722424353484
SSR RSI Smoothed,2023-01-11,60.54010985011156,-0.5802547114661686
SSR RSI Smoothed,2023-01-12,61.33067580123024,-0.6523334099446016
SSR RSI Smoothed,2023-01-13,62.193391555245576,-0.7309902615561256
