name,date,value,z_score
SSR RSI Smoothed,2017-09-09,63.019461414453886,-0.8066074505513219
SSR RSI Smoothed,2017-09-10,62.455929889097376,-0.7552361150917859
SSR RSI Smoothed,2017-09-11,61.90418563000025,-0.7049393026747337
SSR RSI Smoothed,2017-09-12,61.364105610493375,-0.6557057982323191
SSR RSI Smoothed,2017-09-13,60.70509605934144,-0.5956307195544283
SSR RSI Smoothed,2017-09-14,59.75335988159423,-0.5088707846508786
SSR RSI Smoothed,2017-09-15,59.143893498617395,-0.4533120437420968
SSR RSI Smoothed,2017-09-16,58.582130812113256,-0.40210195500962104
SSR RSI Smoothed,2017-09-17,58.062584913571406,-0.35474033380531567
SSR RSI Smoothed,2017-09-18,57.79434971862284,-0.3302881078663331
SSR RSI Smoothed,2017-09-19,57.48092213396691,-0.30171615959166315
SSR RSI Smoothed,2017-09-20,57.185997232913145,-0.2748309094402747
SSR RSI Smoothed,2017-09-21,56.77944805773095,-0.23777002975680092
SSR RSI Smoothed,2017-09-22,56.415848501259795,-0.20462442219455917
SSR RSI Smoothed,2017-09-23,56.18415983466023,-0.1835037649136214
SSR RSI Smoothed,2017-09-24,55.91625249390923,-0.15908142604786737
SSR RSI Smoothed,2017-09-25,55.827029082142445,-0.15094785124241894
SSR RSI Smoothed,2017-09-26,55.7388277011599,-0.14290744440345415
SSR RSI Smoothed,2017-09-27,55.849953051400746,-0.1530375922095942
SSR RSI Smoothed,2017-09-28,55.96453301188804,-0.16348266106960024
SSR RSI Smoothed,2017-09-29,56.076011086862664,-0.1736449631382945
SSR RSI Smoothed,2017-09-30,56.30194987020937,-0.19424146308615492
SSR RSI Smoothed,2017-10-01,56.56406506679279,-0.21813579212872392
SSR RSI Smoothed,2017-10-02,56.83825058027079,-0.24313044701003228
SSR RSI Smoothed,2017-10-03,57.040462977119226,-0.261564057917614
SSR RSI Smoothed,2017-10-04,57.15900505395766,-0.27237031190932204
SSR RSI Smoothed,2017-10-05,57.351839992613904,-0.28994907702944933
SSR RSI Smoothed,2017-10-06,57.579676584578024,-0.31071858054274737
SSR RSI Smoothed,2017-10-07,57.85844360450947,-0.33613088393942714
SSR RSI Smoothed,2017-10-08,58.230248522398085,-0.37002448935977694
SSR RSI Smoothed,2017-10-09,58.68536343282987,-0.41151260437097675
SSR RSI Smoothed,2017-10-10,59.10030022613505,-0.449338096369671
SSR RSI Smoothed,2017-10-11,59.54695179947783,-0.49005469655136596
SSR RSI Smoothed,2017-10-12,60.19112331590234,-0.548777145207253
SSR RSI Smoothed,2017-10-13,60.87504140816882,-0.6111228777240637
SSR RSI Smoothed,2017-10-14,61.58002953645692,-0.6753893473068733
SSR RSI Smoothed,2017-10-15,62.166714491057974,-0.7288713412251488
SSR RSI Smoothed,2017-10-16,62.75641745546319,-0.7826284558546781
SSR RSI Smoothed,2017-10-17,63.15099574097237,-0.8185980734499262
SSR RSI Smoothed,2017-10-18,63.53656139744951,-0.8537461029555209
SSR RSI Smoothed,2017-10-19,63.96068240182909,-0.8924088244024445
SSR RSI Smoothed,2017-10-20,64.46681746537921,-0.9385479186102046
SSR RSI Smoothed,2017-10-21,64.97030360231545,-0.9844455376004019
SSR RSI Smoothed,2017-10-22,65.43438582070932,-1.0267511092484738
SSR RSI Smoothed,2017-10-23,65.76493725797012,-1.0568840618981297
SSR RSI Smoothed,2017-10-24,65.69438264072167,-1.0504523278286007
SSR RSI Smoothed,2017-10-25,65.74521464096588,-1.0550861550753952
SSR RSI Smoothed,2017-10-26,65.87560051689768,-1.0669720856228302
SSR RSI Smoothed,2017-10-27,65.8932393242234,-1.0685800330888795
SSR RSI Smoothed,2017-10-28,65.65133477827035,-1.0465280998425912
SSR RSI Smoothed,2017-10-29,65.62085796724733,-1.0437498444791313
SSR RSI Smoothed,2017-10-30,65.56196310709026,-1.0383810097612205
SSR RSI Smoothed,2017-10-31,65.63797220474024,-1.045309972343896
SSR RSI Smoothed,2017-11-01,65.81892085887547,-1.061805187951669
SSR RSI Smoothed,2017-11-02,66.09028374653909,-1.0865425332574472
SSR RSI Smoothed,2017-11-03,66.20479436760836,-1.0969812811605177
SSR RSI Smoothed,2017-11-04,66.38319628125701,-1.113244336802117
SSR RSI Smoothed,2017-11-05,66.52648648331417,-1.1263066211761565
SSR RSI Smoothed,2017-11-06,66.40553597748809,-1.1152808156458243
SSR RSI Smoothed,2017-11-07,66.20620366970128,-1.0971097526431621
SSR RSI Smoothed,2017-11-08,66.04036860283026,-1.0819922863296376
SSR RSI Smoothed,2017-11-09,65.52429853036693,-1.0349475202069822
SSR RSI Smoothed,2017-11-10,64.84831769135599,-0.9733253449026261
SSR RSI Smoothed,2017-11-11,64.02119776217499,-0.8979253833470703
SSR RSI Smoothed,2017-11-12,63.10197567280864,-0.8141294212936958
SSR RSI Smoothed,2017-11-13,62.494790286430934,-0.7587786152318625
SSR RSI Smoothed,2017-11-14,61.939837851127095,-0.7081893466012488
SSR RSI Smoothed,2017-11-15,61.6282097040066,-0.6797814344188152
SSR RSI Smoothed,2017-11-16,61.4243276408035,-0.6611956173141503
SSR RSI Smoothed,2017-11-17,61.005538779365935,-0.6230189721406335
SSR RSI Smoothed,2017-11-18,60.6254239257043,-0.5883678359007382
SSR RSI Smoothed,2017-11-19,60.32651181201127,-0.5611191128488573
SSR RSI Smoothed,2017-11-20,60.11297046642772,-0.541652758962953
SSR RSI Smoothed,2017-11-21,59.86235295606391,-0.5188065549483895
SSR RSI Smoothed,2017-11-22,59.674419583751884,-0.5016746148905992
SSR RSI Smoothed,2017-11-23,59.444412968289875,-0.4807072927991929
SSR RSI Smoothed,2017-11-24,59.28346440184847,-0.4660352781445342
SSR RSI Smoothed,2017-11-25,59.2876177222836,-0.4664138933732191
SSR RSI Smoothed,2017-11-26,59.37577547098648,-0.4744503227089306
SSR RSI Smoothed,2017-11-27,59.47567267112,-0.4835569163041706
SSR RSI Smoothed,2017-11-28,59.44411005012921,-0.48067967888630947
SSR RSI Smoothed,2017-11-29,59.28326468138927,-0.4660170716977854
SSR RSI Smoothed,2017-11-30,59.19433958412999,-0.45791069113781896
SSR RSI Smoothed,2017-12-01,59.239319834981075,-0.46201107497005134
SSR RSI Smoothed,2017-12-02,59.23437904384406,-0.46156067418941243
SSR RSI Smoothed,2017-12-03,59.30794661223073,-0.4682670678239889
SSR RSI Smoothed,2017-12-04,59.468418091820624,-0.48289559140922284
SSR RSI Smoothed,2017-12-05,59.67466098298444,-0.5016966207596542
SSR RSI Smoothed,2017-12-06,60.199517029775,-0.5495423132088678
SSR RSI Smoothed,2017-12-07,60.92008353144754,-0.6152289018250171
SSR RSI Smoothed,2017-12-08,61.4499657639853,-0.6635327795974705
SSR RSI Smoothed,2017-12-09,61.69846124215006,-0.686185539903833
SSR RSI Smoothed,2017-12-10,61.98579240042149,-0.7123785471365703
SSR RSI Smoothed,2017-12-11,62.345418474185145,-0.7451619334140658
SSR RSI Smoothed,2017-12-12,62.73720080095617,-0.7808766723950643
SSR RSI Smoothed,2017-12-13,62.75486268208013,-0.782486723260438
SSR RSI Smoothed,2017-12-14,62.49182344031664,-0.758508158584565
SSR RSI Smoothed,2017-12-15,62.33776755977825,-0.744464478750247
SSR RSI Smoothed,2017-12-16,62.20898705251037,-0.7327248930450426
SSR RSI Smoothed,2017-12-17,62.04013208509338,-0.7173321336609078
SSR RSI Smoothed,2017-12-18,61.8465013749185,-0.6996808262892943
SSR RSI Smoothed,2017-12-19,61.43677980917301,-0.662330752598914
SSR RSI Smoothed,2017-12-20,60.88230977878364,-0.6117854598304723
SSR RSI Smoothed,2017-12-21,60.28552549655742,-0.5573828147613669
SSR RSI Smoothed,2017-12-22,59.614781955748846,-0.4962380697173421
SSR RSI Smoothed,2017-12-23,59.03921815561272,-0.4437698763248736
SSR RSI Smoothed,2017-12-24,58.41715637776548,-0.38706294365392935
SSR RSI Smoothed,2017-12-25,57.82596853537458,-0.3331704680699784
SSR RSI Smoothed,2017-12-26,57.45484460445544,-0.29933894118202387
SSR RSI Smoothed,2017-12-27,57.06783505550656,-0.26405928694702996
SSR RSI Smoothed,2017-12-28,56.552831342655246,-0.21711172979119145
SSR RSI Smoothed,2017-12-29,55.9978532028211,-0.16652011794464408
SSR RSI Smoothed,2017-12-30,55.35439520371459,-0.10786271327627105
SSR RSI Smoothed,2017-12-31,54.850210653194864,-0.06190142714968123
SSR RSI Smoothed,2018-01-01,54.33072309436503,-0.014545124172984331
SSR RSI Smoothed,2018-01-02,53.981552885879665,0.01728510910674184
SSR RSI Smoothed,2018-01-03,53.67563045862924,0.04517288987452531
SSR RSI Smoothed,2018-01-04,53.29915765177124,0.0794920184099884
SSR RSI Smoothed,2018-01-05,53.13958002043868,0.09403905910276411
SSR RSI Smoothed,2018-01-06,52.99891439692805,0.10686208782048802
SSR RSI Smoothed,2018-01-07,52.78425907795952,0.12642999112799155
SSR RSI Smoothed,2018-01-08,52.46631768260583,0.15541341679677603
SSR RSI Smoothed,2018-01-09,52.114440143574406,0.18749044937596254
SSR RSI Smoothed,2018-01-10,51.77660468538444,0.21828741080917305
SSR RSI Smoothed,2018-01-11,51.328320683900266,0.25915282256553895
SSR RSI Smoothed,2018-01-12,50.975707630227944,0.29129690440045053
SSR RSI Smoothed,2018-01-13,50.69312777868784,0.3170567841842639
SSR RSI Smoothed,2018-01-14,50.33087077407032,0.3500800051921749
SSR RSI Smoothed,2018-01-15,49.906767038950534,0.38874115237945545
SSR RSI Smoothed,2018-01-16,49.31616383779473,0.44258033227423826
SSR RSI Smoothed,2018-01-17,48.69924296821076,0.4988186215577657
SSR RSI Smoothed,2018-01-18,48.07800145579842,0.5554507791204396
SSR RSI Smoothed,2018-01-19,47.45912761657221,0.6118671004290082
SSR RSI Smoothed,2018-01-20,46.95385935056909,0.657927177677541
SSR RSI Smoothed,2018-01-21,46.398944551632034,0.7085130153902087
SSR RSI Smoothed,2018-01-22,45.8292978794083,0.7604418054853159
SSR RSI Smoothed,2018-01-23,45.260076951692085,0.8123317848610017
SSR RSI Smoothed,2018-01-24,44.76088646626245,0.8578378137721459
SSR RSI Smoothed,2018-01-25,44.27252803577004,0.9023563963686507
SSR RSI Smoothed,2018-01-26,43.79395440292822,0.9459830002560773
SSR RSI Smoothed,2018-01-27,43.37707179550978,0.9839858719843103
SSR RSI Smoothed,2018-01-28,42.99904740573094,1.0184464422725998
SSR RSI Smoothed,2018-01-29,42.59822120650692,1.0549856174825074
SSR RSI Smoothed,2018-01-30,42.130270022425464,1.0976438826805857
SSR RSI Smoothed,2018-01-31,41.718096450592085,1.135217480382706
SSR RSI Smoothed,2018-02-01,41.24912862854275,1.1779684219400275
SSR RSI Smoothed,2018-02-02,40.77791872293177,1.2209237510455
SSR RSI Smoothed,2018-02-03,40.393278611101074,1.2559874082269642
SSR RSI Smoothed,2018-02-04,39.95555361108149,1.2958902651271271
SSR RSI Smoothed,2018-02-05,39.4412884768749,1.3427704937137297
SSR RSI Smoothed,2018-02-06,39.12036608885283,1.372025665624702
SSR RSI Smoothed,2018-02-07,38.801469353759884,1.4010961797277892
SSR RSI Smoothed,2018-02-08,38.61308067043387,1.4182696257773224
SSR RSI Smoothed,2018-02-09,38.51872550870676,1.4268710091025154
SSR RSI Smoothed,2018-02-10,38.41494575529805,1.4363315348874641
SSR RSI Smoothed,2018-02-11,38.268627459182355,1.4496698592498356
SSR RSI Smoothed,2018-02-12,38.29634119279209,1.4471434850506257
SSR RSI Smoothed,2018-02-13,38.2777609248077,1.4488372557388767
SSR RSI Smoothed,2018-02-14,38.44493650786221,1.4335975884419965
SSR RSI Smoothed,2018-02-15,38.72147343958584,1.4083885791012354
SSR RSI Smoothed,2018-02-16,39.00777126747237,1.3822897699026002
SSR RSI Smoothed,2018-02-17,39.436645700872,1.3431937275396595
SSR RSI Smoothed,2018-02-18,39.74652294519257,1.3149454270400598
SSR RSI Smoothed,2018-02-19,40.16055898193156,1.277202047692827
SSR RSI Smoothed,2018-02-20,40.58250348433348,1.2387377353999465
SSR RSI Smoothed,2018-02-21,40.85278900505181,1.2140986024856117
SSR RSI Smoothed,2018-02-22,41.02154260549107,1.1987150836794804
SSR RSI Smoothed,2018-02-23,41.243605238007774,1.1784719322766795
SSR RSI Smoothed,2018-02-24,41.38165503285039,1.1658873615794259
SSR RSI Smoothed,2018-02-25,41.505901337554135,1.154561112183696
SSR RSI Smoothed,2018-02-26,41.777809879303504,1.1297740252435586
SSR RSI Smoothed,2018-02-27,42.11315546971281,1.0992040392806721
SSR RSI Smoothed,2018-02-28,42.37262126359207,1.0755512288558888
SSR RSI Smoothed,2018-03-01,42.75127828772032,1.041032987843027
SSR RSI Smoothed,2018-03-02,43.14410678216051,1.0052228805856112
SSR RSI Smoothed,2018-03-03,43.60943998606224,0.9628032695390536
SSR RSI Smoothed,2018-03-04,44.07663245116024,0.9202141688963991
SSR RSI Smoothed,2018-03-05,44.54957056532848,0.8771012969072648
SSR RSI Smoothed,2018-03-06,44.78546910249901,0.8555968693071683
SSR RSI Smoothed,2018-03-07,44.847170344356634,0.8499722058214247
SSR RSI Smoothed,2018-03-08,44.79900501308764,0.8543629404632427
SSR RSI Smoothed,2018-03-09,44.74789203530836,0.8590223815232151
SSR RSI Smoothed,2018-03-10,44.60719861045085,0.8718479446019333
SSR RSI Smoothed,2018-03-11,44.676164865478555,0.8655610050732623
SSR RSI Smoothed,2018-03-12,44.67380968263402,0.8657757027122248
SSR RSI Smoothed,2018-03-13,44.686806030996934,0.8645909601708422
SSR RSI Smoothed,2018-03-14,44.51480182879367,0.8802708026894016
SSR RSI Smoothed,2018-03-15,44.3738882373692,0.893116436074854
SSR RSI Smoothed,2018-03-16,44.283618983298595,0.901345349496529
SSR RSI Smoothed,2018-03-17,44.10080827153497,0.9180103096221659
SSR RSI Smoothed,2018-03-18,44.03645088028358,0.9238771067515444
SSR RSI Smoothed,2018-03-19,44.094042735004614,0.918627053550458
SSR RSI Smoothed,2018-03-20,44.00512864031862,0.9267324311197176
SSR RSI Smoothed,2018-03-21,43.9274263169439,0.9338157475633586
SSR RSI Smoothed,2018-03-22,43.82538506179173,0.943117792459282
SSR RSI Smoothed,2018-03-23,43.75609191601805,0.9494345312332736
SSR RSI Smoothed,2018-03-24,43.659545425783186,0.9582356752937737
SSR RSI Smoothed,2018-03-25,43.53375452906481,0.9697027291537819
SSR RSI Smoothed,2018-03-26,43.35476020305302,0.986019788897845
SSR RSI Smoothed,2018-03-27,43.1104362020284,1.0082922788166853
SSR RSI Smoothed,2018-03-28,42.92765422743731,1.0249546192717915
SSR RSI Smoothed,2018-03-29,42.576258948464854,1.0569876891937824
SSR RSI Smoothed,2018-03-30,42.18773867786103,1.0924050602829902
SSR RSI Smoothed,2018-03-31,41.86386671581989,1.1219291143231398
SSR RSI Smoothed,2018-04-01,41.52997377585059,1.1523666771833225
SSR RSI Smoothed,2018-04-02,41.324182952450954,1.1711264961955221
SSR RSI Smoothed,2018-04-03,41.305410684843736,1.1728377695017964
SSR RSI Smoothed,2018-04-04,41.12868056082726,1.1889484253890816
SSR RSI Smoothed,2018-04-05,40.97452769147722,1.203000946689325
SSR RSI Smoothed,2018-04-06,40.78393656214439,1.2203751669414655
SSR RSI Smoothed,2018-04-07,40.737069684396545,1.2246475350174173
SSR RSI Smoothed,2018-04-08,40.75722321811073,1.2228103459791084
SSR RSI Smoothed,2018-04-09,40.69975124484479,1.2280494708289529
SSR RSI Smoothed,2018-04-10,40.69220714001621,1.2287371887692151
SSR RSI Smoothed,2018-04-11,40.75736794375365,1.2227971528404507
SSR RSI Smoothed,2018-04-12,41.19759879619001,1.1826658633161629
SSR RSI Smoothed,2018-04-13,41.63807302217496,1.1425123879448653
SSR RSI Smoothed,2018-04-14,42.103082782543936,1.1001222618968847
SSR RSI Smoothed,2018-04-15,42.66917482916811,1.0485175102200235
SSR RSI Smoothed,2018-04-16,43.096898921140955,1.0095263325765687
SSR RSI Smoothed,2018-04-17,43.45429866755562,0.9769458975164262
SSR RSI Smoothed,2018-04-18,43.906814098554165,0.9356947501352103
SSR RSI Smoothed,2018-04-19,44.393037766781454,0.8913707717152483
SSR RSI Smoothed,2018-04-20,45.03877395023753,0.8325056885636066
SSR RSI Smoothed,2018-04-21,45.68062774388375,0.7739945227002311
SSR RSI Smoothed,2018-04-22,46.28662374938951,0.718752140179961
SSR RSI Smoothed,2018-04-23,46.92213415506305,0.6608192353309779
SSR RSI Smoothed,2018-04-24,47.71852028936707,0.5882209556965368
SSR RSI Smoothed,2018-04-25,48.11295750887908,0.5522641976279283
SSR RSI Smoothed,2018-04-26,48.60872967994728,0.5070697810505507
SSR RSI Smoothed,2018-04-27,48.984444146661,0.47281978253566614
SSR RSI Smoothed,2018-04-28,49.450163656117255,0.43036495601075725
SSR RSI Smoothed,2018-04-29,49.9257356962648,0.3870119762566258
SSR RSI Smoothed,2018-04-30,50.33029136875318,0.35013282357690506
SSR RSI Smoothed,2018-05-01,50.67163947545071,0.319015650342377
SSR RSI Smoothed,2018-05-02,51.05850090337399,0.28374949876793026
SSR RSI Smoothed,2018-05-03,51.591114888913225,0.2351965953535792
SSR RSI Smoothed,2018-05-04,52.10864966692182,0.1880183071890678
SSR RSI Smoothed,2018-05-05,52.64937646275111,0.13872584284480052
SSR RSI Smoothed,2018-05-06,53.08678242620139,0.09885206920597782
SSR RSI Smoothed,2018-05-07,53.394916526966654,0.07076267305920364
SSR RSI Smoothed,2018-05-08,53.65442315013867,0.04710614065046711
SSR RSI Smoothed,2018-05-09,53.95626454968254,0.019590384931682362
SSR RSI Smoothed,2018-05-10,54.12903996671548,0.0038402387407562087
SSR RSI Smoothed,2018-05-11,54.00409681010027,0.015230012911407477
SSR RSI Smoothed,2018-05-12,53.93564554803704,0.02147000586274134
SSR RSI Smoothed,2018-05-13,53.98385433126102,0.017075310156004102
SSR RSI Smoothed,2018-05-14,54.04448390116496,0.011548339908275437
SSR RSI Smoothed,2018-05-15,54.03231065420935,0.012658048815142549
SSR RSI Smoothed,2018-05-16,53.95481471796151,0.019722551080956007
SSR RSI Smoothed,2018-05-17,53.76188209812696,0.03731022078290863
SSR RSI Smoothed,2018-05-18,53.35666145437759,0.07424999200867782
SSR RSI Smoothed,2018-05-19,52.99490810181675,0.10722730027241328
SSR RSI Smoothed,2018-05-20,52.8261949186327,0.12260713465578824
SSR RSI Smoothed,2018-05-21,52.62242006041725,0.14118317899152066
SSR RSI Smoothed,2018-05-22,52.28975809000641,0.17150852710011885
SSR RSI Smoothed,2018-05-23,51.817573384148915,0.2145527186528842
SSR RSI Smoothed,2018-05-24,51.42879959380005,0.2499932005127978
SSR RSI Smoothed,2018-05-25,51.0191226914571,0.28733920270312624
SSR RSI Smoothed,2018-05-26,50.60149620714248,0.32540988598733167
SSR RSI Smoothed,2018-05-27,50.24572375087648,0.3578419778504117
SSR RSI Smoothed,2018-05-28,49.82787208638533,0.3959331884802351
SSR RSI Smoothed,2018-05-29,49.67853426079057,0.4095467720868888
SSR RSI Smoothed,2018-05-30,49.51710252678379,0.4242628321267075
SSR RSI Smoothed,2018-05-31,49.44639255455566,0.43070872830149154
SSR RSI Smoothed,2018-06-01,49.42931345539844,0.43226565296794545
SSR RSI Smoothed,2018-06-02,49.51335778363757,0.4246042015935756
SSR RSI Smoothed,2018-06-03,49.66513336847399,0.41076839271266785
SSR RSI Smoothed,2018-06-04,49.7073314466839,0.40692163075893717
SSR RSI Smoothed,2018-06-05,49.85494510666397,0.393465221482724
SSR RSI Smoothed,2018-06-06,50.0523666653248,0.3754683416977043
SSR RSI Smoothed,2018-06-07,50.28509149215942,0.3542532284145206
SSR RSI Smoothed,2018-06-08,50.520256791402176,0.3328156425257822
SSR RSI Smoothed,2018-06-09,50.73991204687571,0.3127919467667165
SSR RSI Smoothed,2018-06-10,50.435213975944954,0.3405681156434352
SSR RSI Smoothed,2018-06-11,50.252469284598256,0.35722705737110794
SSR RSI Smoothed,2018-06-12,49.93673241969843,0.38600951881982626
SSR RSI Smoothed,2018-06-13,49.55059096241376,0.4212100381243242
SSR RSI Smoothed,2018-06-14,49.440536056484106,0.43124260460390684
SSR RSI Smoothed,2018-06-15,49.24726629101368,0.4488610083833333
SSR RSI Smoothed,2018-06-16,49.159622515746086,0.4568505840816288
SSR RSI Smoothed,2018-06-17,49.08214351570661,0.46391354244865046
SSR RSI Smoothed,2018-06-18,49.18494382122118,0.45454230278891566
SSR RSI Smoothed,2018-06-19,49.33789600341852,0.44059923570680926
SSR RSI Smoothed,2018-06-20,49.53549507882353,0.422586173557885
SSR RSI Smoothed,2018-06-21,49.74724773003773,0.4032828764209789
SSR RSI Smoothed,2018-06-22,49.56140600750469,0.420224142421285
SSR RSI Smoothed,2018-06-23,49.49082640085234,0.4266581545160758
SSR RSI Smoothed,2018-06-24,49.457554259093754,0.42969123124529035
SSR RSI Smoothed,2018-06-25,49.25518158707496,0.44813945278097694
SSR RSI Smoothed,2018-06-26,49.029036732083405,0.46875473814743385
SSR RSI Smoothed,2018-06-27,48.90532938122914,0.48003185669998455
SSR RSI Smoothed,2018-06-28,48.685401732107685,0.500080383768098
SSR RSI Smoothed,2018-06-29,48.76819110375558,0.49253333379477526
SSR RSI Smoothed,2018-06-30,48.989551569806125,0.472354191639831
SSR RSI Smoothed,2018-07-01,49.249597075661555,0.44864853487538864
SSR RSI Smoothed,2018-07-02,49.65387673667279,0.41179454330475385
SSR RSI Smoothed,2018-07-03,50.04237501104714,0.3763791773840813
SSR RSI Smoothed,2018-07-04,50.50286975219323,0.3344006388989415
SSR RSI Smoothed,2018-07-05,50.97689355057237,0.2911887963193574
SSR RSI Smoothed,2018-07-06,51.51193770070772,0.24241435995596708
SSR RSI Smoothed,2018-07-07,52.12287923611008,0.18672114467140333
